"FID","CODIGO_ACC","FORMULARIO","FECHA_OCUR","HORA_OCURR","ANO_OCURRE","MES_OCURRE","DIA_OCURRE","FECHA_HORA","DIRECCION","CLASE_ACC","LOCALIDAD","CODIGO_VEH","CONDICION","MUERTE_POS","FECHA_POST","GENERO","EDAD","GRUPO ETARIO","UPL","CATEGORÍA"
"1865","12819670","A001451658","44715","00:39:00","2022","JUNIO","VIERNES","44715","AV AVENIDA DE LAS AMERICAS - KR 68 A  02","CHOQUE","KENNEDY","1","MOTOCICLISTA","N","","MASCULINO","25","JUVENTUD","Kennedy","FATAL"
"1867","12818703","A001451701","44709","13:12:00","2022","MAYO","SABADO","44709","CL 6  - KR 4   02","CHOQUE","SANTA FE","1","CICLISTA","N","","MASCULINO","48","ADULTEZ","Centro Histórico","FATAL"
"210","12833382","A001451811","44792","16:50:00","2022","AGOSTO","VIERNES","44792","KR 13  - CL 22   02","ATROPELLO","SANTA FE","1","MOTOCICLISTA","N","","MASCULINO","32","ADULTEZ","Centro Histórico","FATAL"
"180","12818427","A001451868","44706","07:20:00","2022","MAYO","MIERCOLES","44706","DG 82 H  - TV 73 A  02","CHOQUE","ENGATIVA","2","CICLISTA","S","44720","MASCULINO","30","ADULTEZ","Tabora","FATAL"
"1810","12817919","A001451972","44703","10:50:00","2022","MAYO","DOMINGO","44703","KR 3  E- CL 91   02","VOLCAMIENTO","CHAPINERO","1","CICLISTA","N","","MASCULINO","22","JUVENTUD","Cerros Orientales","FATAL"
"1905","12818705","A001451991","44710","05:40:00","2022","MAYO","DOMINGO","44710","KR 30  - CL 13   5","VOLCAMIENTO","PUENTE ARANDA","1","MOTOCICLISTA","N","","MASCULINO","39","ADULTEZ","Puente Aranda","FATAL"
"95","12818260","A001452030","44703","18:40:00","2022","MAYO","DOMINGO","44703","KR 14  - CL 19   02","ATROPELLO","SANTA FE","0","PEATON","S","44704"," ","0","PRIMERA INFANCIA","Centro Histórico","FATAL"
"206","12819935","A001452036","44715","08:17:00","2022","JUNIO","VIERNES","44715","AV AVENIDA CIUDAD DE CALI - CL 10 A  02","CHOQUE","KENNEDY","2","MOTOCICLISTA","N","","FEMENINO","43","ADULTEZ","Tintal","FATAL"
"1591","12818044","A001452049","44704","21:33:00","2022","MAYO","LUNES","44704","CL 45  S- KR 11 A  02","CHOQUE","SAN CRISTOBAL","3","MOTOCICLISTA","S","44740","MASCULINO","52","ADULTEZ","San Cristóbal","FATAL"
"129","12818367","A001452207","44706","11:15:00","2022","MAYO","MIERCOLES","44706","KR 86  - CL 71 B  02","ATROPELLO","ENGATIVA","0","PEATON","N","","MASCULINO","68","ADULTO MAYOR","Tabora","FATAL"
"111","12820000","A001452434","44717","18:55:00","2022","JUNIO","DOMINGO","44717","CL 63  - KR 73 A  02","ATROPELLO","ENGATIVA","0","PEATON","N","","MASCULINO","75","ADULTO MAYOR","Salitre","FATAL"
"128","12819682","A001452452","44713","12:01:00","2022","JUNIO","MIERCOLES","44713","KR 121  - CL 63 C  02","ATROPELLO","ENGATIVA","0","PEATON","S","44714","MASCULINO","86","ADULTO MAYOR","Engativá","FATAL"
"204","12820508","A001452523","44719","08:15:00","2022","JUNIO","MARTES","44719","KR 9 C E- CL 28 B S 02","CHOQUE","SAN CRISTOBAL","1","MOTOCICLISTA","N","","MASCULINO","43","ADULTEZ","San Cristóbal","FATAL"
"205","12820510","A001452523","44719","08:15:00","2022","JUNIO","MARTES","44719","KR 9 C E- CL 28 B S 02","CHOQUE","SAN CRISTOBAL","1","PASAJERO","N","","FEMENINO","23","JUVENTUD","San Cristóbal","FATAL"
"1150","12827878","A001452596","44713","23:33:00","2022","JUNIO","MIERCOLES","44713","CL 145  - KR 101   02","ATROPELLO","SUBA","0","PEATON","N","","FEMENINO","69","ADULTO MAYOR","Suba","FATAL"
"237","12820497","A001452709","44719","09:34:00","2022","JUNIO","MARTES","44719","AU SUR - AV AVENIDA PRIMERO DE MAYO  02","CHOQUE","PUENTE ARANDA","1","PASAJERO","N","","MASCULINO","84","ADULTO MAYOR","Puente Aranda","FATAL"
"127","12819995","A001452719","44717","02:00:00","2022","JUNIO","DOMINGO","44717","KR 89 B  - CL 52 C  S 02","CHOQUE","BOSA","1","MOTOCICLISTA","N","","MASCULINO","38","ADULTEZ","Edén","FATAL"
"176","12827868","A001453069","44717","00:06:00","2022","JUNIO","DOMINGO","44717","AC 72  - KR 51   02","ATROPELLO","BARRIOS UNIDOS","0","PEATON","N","","FEMENINO","57","ADULTEZ","Barrios Unidos","FATAL"
"173","12820263","A001453202","44718","22:00:00","2022","JUNIO","LUNES","44718","CL 59  S- KR 78 H  02","ATROPELLO","BOSA","0","PEATON","N","","MASCULINO","58","ADULTEZ","Bosa","FATAL"
"2367","12821495","A001453244","44722","16:02:00","2022","JUNIO","VIERNES","44722","AK 104  - CL 141 A  02","ATROPELLO","SUBA","0","PEATON","S","44731","FEMENINO","15","ADOLESCENCIA","Rincón de Suba","FATAL"
"352","12821399","A001453346","44723","03:35:00","2022","JUNIO","SABADO","44723","AV AVENIDA CIUDAD DE CALI - CL 71 A  S 28","ATROPELLO","BOSA","0","PEATON","N","","MASCULINO","29","ADULTEZ","Bosa","FATAL"
"481","12822271","A001453375","44727","12:49:00","2022","JUNIO","MIERCOLES","44727","CL 132  - KR 100 A  02","ATROPELLO","SUBA","0","PEATON","S","44727","MASCULINO","74","ADULTO MAYOR","Rincón de Suba","FATAL"
"334","12820500","A001453376","44719","16:32:00","2022","JUNIO","MARTES","44719","CL 17  - KR 73   02","CHOQUE","FONTIBON","3","MOTOCICLISTA","N","","MASCULINO","40","ADULTEZ","Salitre","FATAL"
"372","12821206","A001453411","44721","18:27:00","2022","JUNIO","JUEVES","44721","CL 153  - KR 109 B  02","CHOQUE","SUBA","2","MOTOCICLISTA","N","","FEMENINO","24","JUVENTUD","Suba","FATAL"
"108","12824119","A001453595","44736","19:10:00","2022","JUNIO","VIERNES","44736","KR 20  - CL 184   48","ATROPELLO","USAQUEN","0","PEATON","S","44745","MASCULINO","76","ADULTO MAYOR","Toberín","FATAL"
"359","12821394","A001453645","44722","22:45:00","2022","JUNIO","VIERNES","44722","AK 68  - CL 30  S 15","ATROPELLO","KENNEDY","0","PEATON","N","","MASCULINO","58","ADULTEZ","Kennedy","FATAL"
"146","12822178","A001453771","44727","05:15:00","2022","JUNIO","MIERCOLES","44727","KR 10  - CL 10   02","ATROPELLO","SANTA FE","0","PEATON","S","44774","MASCULINO","47","ADULTEZ","Centro Histórico","FATAL"
"226","12830460","A001453919","44775","06:04:00","2022","AGOSTO","MARTES","44775","KR 113 B BIS - CL 67 A  02","VOLCAMIENTO","ENGATIVA","2","MOTOCICLISTA","N","","MASCULINO","63","ADULTO MAYOR","Engativá","FATAL"
"147","12822051","A001453969","44728","03:30:00","2022","JUNIO","JUEVES","44728","AC 63  - KR 108 B  02","ATROPELLO","ENGATIVA","0","PEATON","N","","MASCULINO","18","JUVENTUD","Engativá","FATAL"
"181","12823681","A001454019","44735","07:03:00","2022","JUNIO","JUEVES","44735","AV AVENIDA PRIMERO DE MAYO - CL 72 B  02","CHOQUE","KENNEDY","2","CICLISTA","S","44735","FEMENINO","24","JUVENTUD","Kennedy","FATAL"
"325","12822469","A001454090","44728","23:53:00","2022","JUNIO","JUEVES","44728","CL 39 A  - KR 26 A  02","CHOQUE","TEUSAQUILLO","1","MOTOCICLISTA","S","44748","MASCULINO","28","JUVENTUD","Teusaquillo","FATAL"
"327","12822053","A001454150","44727","13:30:00","2022","JUNIO","MIERCOLES","44727","KR 3  E- CL 91   02","CHOQUE","USAQUEN","2","MOTOCICLISTA","N","","MASCULINO","34","ADULTEZ","Cerros Orientales","FATAL"
"225","12824139","A001454194","44741","14:46:00","2022","JUNIO","MIERCOLES","44741","CL 19  S- KR 18   02","ATROPELLO","ANTONIO NARINO","0","PEATON","N","","FEMENINO","22","JUVENTUD","Restrepo","FATAL"
"1163","12823533","A001454220","44734","19:04:00","2022","JUNIO","MIERCOLES","44734","KR 19  - CL 147   02","ATROPELLO","USAQUEN","0","PEATON","S","44748","FEMENINO","51","ADULTEZ","Usaquén","FATAL"
"245","12822800","A001454311","44732","13:00:00","2022","JUNIO","LUNES","44732","CL 91  S- KR 1 c  E 30","ATROPELLO","USME","0","PEATON","N","","MASCULINO","23","JUVENTUD","Usme - Entrenubes","FATAL"
"425","12825272","A001454343","44747","22:52:00","2022","JULIO","MARTES","44747","KR 87 I  - CL 34 A  S 02","ATROPELLO","KENNEDY","0","PEATON","N","","MASCULINO","17","ADOLESCENCIA","Patio Bonito","FATAL"
"419","12823320","A001454370","44733","13:40:00","2022","JUNIO","MARTES","44733","CL 60  S- KR 88 C  02","ATROPELLO","BOSA","0","PEATON","S","44733","MASCULINO","81","ADULTO MAYOR","Edén","FATAL"
"170","12823937","A001454441","44740","23:10:00","2022","JUNIO","MARTES","44740","KR 103  - CL 25 B  02","CHOQUE","FONTIBON","1","MOTOCICLISTA","N","","MASCULINO","34","ADULTEZ","Fontibón","FATAL"
"1173","12823454","A001454486","44733","19:10:00","2022","JUNIO","MARTES","44733","AV AVENIDA CIUDAD DE QUITO - CL 76   02","CHOQUE","BARRIOS UNIDOS","3","MOTOCICLISTA","S","44742","MASCULINO","41","ADULTEZ","Barrios Unidos","FATAL"
"2093","12827103","A001454502","44755","07:06:00","2022","JULIO","MIERCOLES","44755","CL 9  - KR 16   48","ATROPELLO","LOS MARTIRES","0","PEATON","S","44770","FEMENINO","73","ADULTO MAYOR","Centro Histórico","FATAL"
"440","12823501","A001454511","44734","17:00:00","2022","JUNIO","MIERCOLES","44734","CL 56  S- KR 19 C  02","CHOQUE","TUNJUELITO","2","CICLISTA","S","44737","MASCULINO","25","JUVENTUD","Tunjuelito","FATAL"
"1438","12824333","A001454536","44741","05:30:00","2022","JUNIO","MIERCOLES","44741","KR 128  - AC 145   02","CHOQUE","SUBA","1","PASAJERO","N","","MASCULINO","17","ADOLESCENCIA","Tibabuyes","FATAL"
"1422","12825009","A001454655","44746","11:40:00","2022","JULIO","LUNES","44746","TV 17  - CL 64 A  S 02","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","MASCULINO","20","JUVENTUD","Lucero","FATAL"
"1829","12823758","A001454722","44737","04:56:00","2022","JUNIO","SABADO","44737","AV AVENIDA CIUDAD DE CALI - CL 23 C  02","VOLCAMIENTO","FONTIBON","1","MOTOCICLISTA","N","","MASCULINO","44","ADULTEZ","Salitre","FATAL"
"231","12823750","A001454759","44737","22:00:00","2022","JUNIO","SABADO","44737","KR 20  - CL 32  S 02","CHOQUE","RAFAEL URIBE URIBE","1","MOTOCICLISTA","N","","MASCULINO","26","JUVENTUD","Restrepo","FATAL"
"102","12824137","A001454862","44741","06:16:00","2022","JUNIO","MIERCOLES","44741","KR 24  - CL 40 B  02","CHOQUE","RAFAEL URIBE URIBE","2","MOTOCICLISTA","N","","MASCULINO","20","JUVENTUD","Restrepo","FATAL"
"175","12826037","A001454922","44750","12:40:00","2022","JULIO","VIERNES","44750","AV AVENIDA CIUDAD DE VILLAVICENCIO - CL 45  S 02","CHOQUE","KENNEDY","2","MOTOCICLISTA","N","","MASCULINO","20","JUVENTUD","Bosa","FATAL"
"1450","12825267","A001454942","44747","03:55:00","2022","JULIO","MARTES","44747","AU SUR - KR 67   02","CHOQUE","CIUDAD BOLIVAR","1","CICLISTA","N","","MASCULINO","20","JUVENTUD","Arborizadora","FATAL"
"169","12823943","A001455004","44740","09:05:00","2022","JUNIO","MARTES","44740","KR 77 A  - CL 64 F  02","CHOQUE","ENGATIVA","2","CICLISTA","N","","MASCULINO","22","JUVENTUD","Tabora","FATAL"
"345","12824966","A001455021","44743","20:49:00","2022","JULIO","VIERNES","44743","TV 14  - CL 45  S 02","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","N",""," ","0","PRIMERA INFANCIA","Rafael Uribe","FATAL"
"214","12825263","A001455051","44746","12:53:00","2022","JULIO","LUNES","44746","KR 75 I I - CL 60 B  S 37","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","FEMENINO","1","PRIMERA INFANCIA","Arborizadora","FATAL"
"174","12826039","A001455117","44750","10:15:00","2022","JULIO","VIERNES","44750","KR 72  - CL 7 C BIS  02","CHOQUE","PUENTE ARANDA","2","PASAJERO","N","","FEMENINO","50","ADULTEZ","Puente Aranda","FATAL"
"1192","12824968","A001455155","44743","20:30:00","2022","JULIO","VIERNES","44743","KR 95 A A - CL 74  S 35","ATROPELLO","BOSA","0","PEATON","N","","MASCULINO","59","ADULTEZ","Porvenir","FATAL"
"1439","12825948","A001455164","44748","08:10:00","2022","JULIO","MIERCOLES","44748","KR 77 A A - CL 63 A  S 86","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","S","44749","FEMENINO","63","ADULTO MAYOR","Arborizadora","FATAL"
"1423","12824967","A001455293","44745","04:40:00","2022","JULIO","DOMINGO","44745","CL 23 D  - KR 108   02","CHOQUE","FONTIBON","2","MOTOCICLISTA","N","","MASCULINO","26","JUVENTUD","Fontibón","FATAL"
"1424","12824969","A001455293","44745","04:40:00","2022","JULIO","DOMINGO","44745","CL 23 D  - KR 108   02","CHOQUE","FONTIBON","2","PASAJERO","N","","FEMENINO","21","JUVENTUD","Fontibón","FATAL"
"430","12826852","A001455413","44754","14:00:00","2022","JULIO","MARTES","44754","KR 88 D  - CL 74 C  S 02","ATROPELLO","BOSA","0","PEATON","N","","FEMENINO","25","JUVENTUD","Edén","FATAL"
"179","12827542","A001455508","44734","22:30:00","2022","JUNIO","MIERCOLES","44734","AU SUR - KR 53 A  02","ATROPELLO","TUNJUELITO","0","PEATON","N","","FEMENINO","24","JUVENTUD","Tunjuelito","FATAL"
"1918","12826266","A001455569","44752","01:27:00","2022","JULIO","DOMINGO","44752","KR 51  - DG 58  S 02","CHOQUE","TUNJUELITO","1","MOTOCICLISTA","N","","MASCULINO","52","ADULTEZ","Tunjuelito","FATAL"
"221","12829004","A001455581","44751","09:10:00","2022","JULIO","SABADO","44751","KR 85 A  - CL 48 A  S 02","ATROPELLO","KENNEDY","0","PEATON","N","","MASCULINO","49","ADULTEZ","Edén","FATAL"
"2340","12826374","A001455627","44753","17:07:00","2022","JULIO","LUNES","44753","CL 13  - KR 78 G  02","VOLCAMIENTO","KENNEDY","2","MOTOCICLISTA","N","","MASCULINO","21","JUVENTUD","Tintal","FATAL"
"2349","12830052","A001455707","44772","06:05:00","2022","JULIO","SABADO","44772","KR 30  - AV AVENIDA DE LAS AMERICAS  02","CHOQUE","TEUSAQUILLO","1","MOTOCICLISTA","N","","FEMENINO","24","JUVENTUD","Teusaquillo","FATAL"
"2341","12826857","A001455716","44755","23:30:00","2022","JULIO","MIERCOLES","44755","TV 35  - CL 30  S 02","CHOQUE","ANTONIO NARINO","2","CICLISTA","N","","MASCULINO","63","ADULTO MAYOR","Restrepo","FATAL"
"1776","12827544","A001455771","44758","12:35:00","2022","JULIO","SABADO","44758","AV AVENIDA BOYACA - CL 71  S 02","OTRO","CIUDAD BOLIVAR","1","CONDUCTOR","N","","MASCULINO","51","ADULTEZ","Lucero","FATAL"
"1917","12826271","A001455781","44751","03:21:00","2022","JULIO","SABADO","44751","CL 13  - KR 39   02","CHOQUE","PUENTE ARANDA","1","PASAJERO","N","","FEMENINO","22","JUVENTUD","Puente Aranda","FATAL"
"177","12831139","A001455808","44764","19:50:00","2022","JULIO","VIERNES","44764","CL 13  - KR 18   02","ATROPELLO","LOS MARTIRES","0","PEATON","N","","MASCULINO","76","ADULTO MAYOR","Centro Histórico","FATAL"
"1164","12826707","A001455853","44752","02:30:00","2022","JULIO","DOMINGO","44752","KR 10  - DG 44 BIS S 02","CHOQUE","RAFAEL URIBE URIBE","1","MOTOCICLISTA","S","44755","MASCULINO","22","JUVENTUD","Rafael Uribe","FATAL"
"411","12854538","A001455883","44754","23:30:00","2022","JULIO","MARTES","44754","CL 84  S- KR 4 C  E 02","ATROPELLO","USME","0","PEATON","N","","MASCULINO","60","ADULTO MAYOR","Rafael Uribe","FATAL"
"412","12826843","A001455930","44753","21:30:00","2022","JULIO","LUNES","44753","KR 7  - CL 114   02","ATROPELLO","USAQUEN","0","PEATON","S","44759","FEMENINO","21","JUVENTUD","Usaquén","FATAL"
"84","12827232","A001455965","44755","16:30:00","2022","JULIO","MIERCOLES","44755","CL 22  S- KR 34   02","CHOQUE","ANTONIO NARINO","2","CICLISTA","N","","MASCULINO","36","ADULTEZ","Restrepo","FATAL"
"164","12828500","A001456056","44760","07:26:00","2022","JULIO","LUNES","44760","KR 9  - CL 94 A  02","CHOQUE","CHAPINERO","2","MOTOCICLISTA","N","","MASCULINO","22","JUVENTUD","Chapinero","FATAL"
"1592","12829150","A001456128","44767","06:35:00","2022","JULIO","LUNES","44767","CL 17  - KR 82   02","CHOQUE","FONTIBON","2","PASAJERO","N","","FEMENINO","33","ADULTEZ","Salitre","FATAL"
"162","12830701","A001456129","44737","13:00:00","2022","JUNIO","SABADO","44737","KR 97  - CL 23 G  02","ATROPELLO","FONTIBON","0","PEATON","N","","MASCULINO","22","JUVENTUD","Fontibón","FATAL"
"166","12828291","A001456136","44760","18:44:00","2022","JULIO","LUNES","44760","CL 83  - TV 94   02","ATROPELLO","ENGATIVA","0","PEATON","S","44764","MASCULINO","70","ADULTO MAYOR","Tabora","FATAL"
"2214","12828649","A001456205","44762","23:20:00","2022","JULIO","MIERCOLES","44762","CL 26 C  - KR 33   02","CHOQUE","TEUSAQUILLO","2","CICLISTA","S","44796","MASCULINO","31","ADULTEZ","Teusaquillo","FATAL"
"393","12827448","A001456218","44757","11:34:00","2022","JULIO","VIERNES","44757","TV 73 D  - CL 38 C  S 02","ATROPELLO","KENNEDY","0","PEATON","N","","FEMENINO","21","JUVENTUD","Kennedy","FATAL"
"215","12827777","A001456232","44760","13:45:00","2022","JULIO","LUNES","44760","CL 61  S- KR 43   02","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","FEMENINO","76","ADULTO MAYOR","Arborizadora","FATAL"
"410","12826855","A001456248","44755","20:58:00","2022","JULIO","MIERCOLES","44755","CL 6  - KR 18   02","ATROPELLO","LOS MARTIRES","0","PEATON","N","","MASCULINO","69","ADULTO MAYOR","Centro Histórico","FATAL"
"1914","12828023","A001456252","44762","01:00:00","2022","JULIO","MIERCOLES","44762","KR 9  - CL 165   02","CHOQUE","USAQUEN","2","CICLISTA","N","","MASCULINO","34","ADULTEZ","Toberín","FATAL"
"110","12827443","A001456269","44757","08:30:00","2022","JULIO","VIERNES","44757","CL 13  - KR 107   02","CHOQUE","FONTIBON","2","MOTOCICLISTA","N","","MASCULINO","25","JUVENTUD","Fontibón","FATAL"
"1791","12829734","A001456362","44770","05:04:00","2022","JULIO","JUEVES","44770","CL 80  - KR 107   02","CHOQUE","ENGATIVA","1","CICLISTA","N","","MASCULINO","27","JUVENTUD","Engativá","FATAL"
"165","12828446","A001456433","44762","09:30:00","2022","JULIO","MIERCOLES","44762","CL 153  - KR 100   8","CHOQUE","SUBA","2","CICLISTA","S","44814","MASCULINO","66","ADULTO MAYOR","Suba","FATAL"
"408","12827707","A001456439","44760","08:10:00","2022","JULIO","LUNES","44760","CL 50 B  - KR 38   02","CHOQUE","TUNJUELITO","2","MOTOCICLISTA","N","","MASCULINO","31","ADULTEZ","Tunjuelito","FATAL"
"1767","12830816","A001456483","44776","10:03:00","2022","AGOSTO","MIERCOLES","44776","KR 11  E- CL 55  S 02","ATROPELLO","SAN CRISTOBAL","0","PEATON","N","","MASCULINO","73","ADULTO MAYOR","Usme - Entrenubes","FATAL"
"163","12828460","A001456594","44762","06:20:00","2022","JULIO","MIERCOLES","44762","AV AVENIDA BOYACA - CL 7 F  02","CHOQUE","KENNEDY","2","PASAJERO","S","44768","FEMENINO","54","ADULTEZ","Tintal","FATAL"
"137","12837560","A001456700","44818","05:40:00","2022","SEPTIEMBRE","MIERCOLES","44818","AV AVENIDA BOYACA - CL 52   02","CHOQUE","ENGATIVA","2","MOTOCICLISTA","N","","MASCULINO","22","JUVENTUD","Salitre","FATAL"
"2236","12828743","A001510183","44764","07:40:00","2022","JULIO","VIERNES","44764","CL 80  - KR 114   02","ATROPELLO","ENGATIVA","0","PEATON","S","44769","MASCULINO","51","ADULTEZ","Engativá","FATAL"
"2237","12828741","A001510183","44764","07:40:00","2022","JULIO","VIERNES","44764","CL 80  - KR 114   02","ATROPELLO","ENGATIVA","1","MOTOCICLISTA","N","","MASCULINO","24","JUVENTUD","Engativá","FATAL"
"1788","12830258","A001510218","44771","19:45:00","2022","JULIO","VIERNES","44771","CL 24  - KR 72 B  02","ATROPELLO","FONTIBON","0","PEATON","S","44771","FEMENINO","20","JUVENTUD","Salitre","FATAL"
"122","12854539","A001510222","44770","21:24:00","2022","JULIO","JUEVES","44770","AV AVENIDA DE LAS AMERICAS - KR 69 B  02","ATROPELLO","KENNEDY","0","PEATON","N","","MASCULINO","63","ADULTO MAYOR","Kennedy","FATAL"
"2117","12828748","A001510298","44765","03:55:00","2022","JULIO","SABADO","44765","AV AVENIDA CIUDAD DE VILLAVICENCIO - KR 23 C  02","CHOQUE","CIUDAD BOLIVAR","1","MOTOCICLISTA","N","","MASCULINO","30","ADULTEZ","Arborizadora","FATAL"
"1790","12840653","A001510351","44770","17:40:00","2022","JULIO","JUEVES","44770","KR 30  - CL 11   02","ATROPELLO","LOS MARTIRES","0","PEATON","S","44822","MASCULINO","37","ADULTEZ","Centro Histórico","FATAL"
"1393","12829399","A001510424","44768","11:00:00","2022","JULIO","MARTES","44768","CL 68  S- KR 51   02","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","S","44768","MASCULINO","83","ADULTO MAYOR","Arborizadora","FATAL"
"1792","12829680","A001510428","44770","13:01:00","2022","JULIO","JUEVES","44770","CL 24  - KR 120   02","CHOQUE","FONTIBON","2","CICLISTA","N","","MASCULINO","78","ADULTO MAYOR","Fontibón","FATAL"
"229","12832409","A001510497","44785","07:36:00","2022","AGOSTO","VIERNES","44785","CL 81 C  S- KR 6  E 02","ATROPELLO","USME","0","PEATON","N","","MASCULINO","76","ADULTO MAYOR","Rafael Uribe","FATAL"
"2001","12829429","A001510551","44769","05:45:00","2022","JULIO","MIERCOLES","44769","KR 86  - CL 15 A  02","CHOQUE","KENNEDY","2","MOTOCICLISTA","N","","MASCULINO","28","JUVENTUD","Tintal","FATAL"
"1501","12829441","A001510607","44769","00:40:00","2022","JULIO","MIERCOLES","44769","CL 62  - KR 82 G  S 02","CHOQUE","BOSA","1","MOTOCICLISTA","N","","MASCULINO","19","JUVENTUD","Edén","FATAL"
"1502","12829443","A001510607","44769","00:40:00","2022","JULIO","MIERCOLES","44769","CL 62  - KR 82 G  S 02","CHOQUE","BOSA","1","PASAJERO","N","","MASCULINO","23","JUVENTUD","Edén","FATAL"
"120","12829616","A001510616","44769","23:00:00","2022","JULIO","MIERCOLES","44769","CL 19  - KR 25   02","CHOQUE","LOS MARTIRES","0","PEATON","S","44769","FEMENINO","37","ADULTEZ","Centro Histórico","FATAL"
"2002","12829426","A001510622","44769","22:08:00","2022","JULIO","MIERCOLES","44769","CL 128 A  - KR 45   02","CHOQUE","SUBA","2","MOTOCICLISTA","N","","MASCULINO","21","JUVENTUD","Niza","FATAL"
"2004","12838278","A001510654","44821","22:09:00","2022","SEPTIEMBRE","SABADO","44821","KR 7  - CL 170 A  02","ATROPELLO","USAQUEN","0","PEATON","S","44996","MASCULINO","44","ADULTEZ","Toberín","FATAL"
"1503","12833096","A001510718","44791","08:01:00","2022","AGOSTO","JUEVES","44791","KR 30  - CL 4 BIS  02","VOLCAMIENTO","LOS MARTIRES","2","MOTOCICLISTA","N","","MASCULINO","22","JUVENTUD","Centro Histórico","FATAL"
"1811","12833599","A001510719","44791","13:07:00","2022","AGOSTO","JUEVES","44791","KR 30  - CL 11   02","ATROPELLO","LOS MARTIRES","0","PEATON","S","45160","MASCULINO","73","ADULTO MAYOR","Centro Histórico","FATAL"
